Datetime,Tide (m)
1983-08-24,-0.007245001685421579
1983-08-25,-0.010032582858604436
1983-08-26,-0.01134399565400532
1983-08-27,-0.01089626341150008
1983-08-28,-0.00891206832386757
1983-08-29,-0.005803878820568474
1983-08-30,-0.0017773900926684842
1983-08-31,0.0031493773052161667
1983-09-01,0.008637114463771299
1983-09-02,0.013499066452729717
1983-09-03,0.01575637832099067
1983-09-04,0.013494283973702788
1983-09-05,0.006214125805937752
1983-09-06,-0.004219899461809336
1983-09-07,-0.014028628774430832
1983-09-08,-0.019416236683780463
1983-09-09,-0.01867451549689309
1983-09-10,-0.012932519220152408
1983-09-11,-0.005071366640364344
1983-09-12,0.002197085334390206
1983-09-13,0.007581205769110416
1983-09-14,0.011080731147903873
1983-09-15,0.013055773206896973
1983-09-16,0.013599667074619242
1983-09-17,0.012657872158454769
1983-09-18,0.010371159308542828
1983-09-19,0.007060155594982489
1983-09-20,0.002982212447627995
1983-09-21,-0.0016731914421649272
1983-09-22,-0.006507353253370614
1983-09-23,-0.010760600627799585
1983-09-24,-0.013544655533192146
1983-09-25,-0.01429051704958937
1983-09-26,-0.012950616661070911
1983-09-27,-0.009789946827800653
1983-09-28,-0.005001700741883806
1983-09-29,0.0013087516106236308
1983-09-30,0.008595757386804771
1983-10-01,0.015353163936811248
1983-10-02,0.019240351714202814
1983-10-03,0.018080035212198125
1983-10-04,0.011228071490240627
1983-10-05,0.0004594327232276864
1983-10-06,-0.010480731819565275
1983-10-07,-0.01766423797914975
1983-10-08,-0.019040638526040505
1983-10-09,-0.015268331764980103
1983-10-10,-0.008803337511429551
1983-10-11,-0.0021216317449124548
1983-10-12,0.0035262379684940504
1983-10-13,0.008032134162947952
1983-10-14,0.011559819643600385
1983-10-15,0.013883547298138755
1983-10-16,0.014563872287801934
1983-10-17,0.013460323261326531
1983-10-18,0.010840812068223488
1983-10-19,0.007016334634452362
1983-10-20,0.0020880057263509694
1983-10-21,-0.0037984780193940776
1983-10-22,-0.01001285645041985
1983-10-23,-0.015366229395461136
1983-10-24,-0.01851667671695631
1983-10-25,-0.01852199135937106
1983-10-26,-0.015117611157766013
1983-10-27,-0.00863182819320654
1983-10-28,0.0001404491068720965
1983-10-29,0.009820157305568794
1983-10-30,0.018294668342420866
1983-10-31,0.02305223165836705
1983-11-01,0.022147834791271605
1983-11-02,0.015321643153969106
1983-11-03,0.004495517456242271
1983-11-04,-0.006830103555981464
1983-11-05,-0.01512349149813412
1983-11-06,-0.018452470514432884
1983-11-07,-0.017091435695064994
1983-11-08,-0.012766107776848406
1983-11-09,-0.007273445722033529
1983-11-10,-0.0015997473813476337
1983-11-11,0.003952892305377394
1983-11-12,0.009098988718043486
1983-11-13,0.013198447560179344
1983-11-14,0.015556861071407796
1983-11-15,0.01595993379619433
1983-11-16,0.014686851608904766
1983-11-17,0.011909063074563636
1983-11-18,0.007259207608352858
1983-11-19,0.0002494111996438851
1983-11-20,-0.00873513210916746
1983-11-21,-0.017866931645129498
1983-11-22,-0.02435938672297949
1983-11-23,-0.025749216161967358
1983-11-24,-0.021098485492186677
1983-11-25,-0.011359750728049761
1983-11-26,0.0011148308576919518
1983-11-27,0.013401526451616595
1983-11-28,0.02267153330998048
1983-11-29,0.026740414725463846
1983-11-30,0.024649663128780402
1983-12-01,0.017101053094149235
1983-12-02,0.006343390629918906
1983-12-03,-0.004590107210865539
1983-12-04,-0.013023193985142331
1983-12-05,-0.01753056850674539
1983-12-06,-0.018148886061623775
1983-12-07,-0.01579879442579804
1983-12-08,-0.011483851015015527
1983-12-09,-0.005930484473180532
1983-12-10,0.0002569618005715697
1983-12-11,0.006323914324881388
1983-12-12,0.011435932326015944
1983-12-13,0.015047859451967694
1983-12-14,0.017153653742673865
1983-12-15,0.01793160489801642
1983-12-16,0.016977916081230466
1983-12-17,0.01299206927731786
1983-12-18,0.004666406302043971
1983-12-19,-0.007663174462761611
1983-12-20,-0.02106016950703644
1983-12-21,-0.030830389985619572
1983-12-22,-0.032845440216035034
1983-12-23,-0.02580348122176899
1983-12-24,-0.011912546249694456
1983-12-25,0.0043338814161369395
1983-12-26,0.018281339664680787
1983-12-27,0.026757733937676567
1983-12-28,0.028615976029232992
1983-12-29,0.02448077655887768
1983-12-30,0.01618936428761218
1983-12-31,0.006122735912925369
1984-01-01,-0.0034893132941038693
1984-01-02,-0.011080784915762601
1984-01-03,-0.015897487520167803
1984-01-04,-0.017816504816441273
1984-01-05,-0.017037577628852187
1984-01-06,-0.013894102684028334
1984-01-07,-0.00891737720103683
1984-01-08,-0.0029415827537243324
1984-01-09,0.003068684958091756
1984-01-10,0.008442413120083758
1984-01-11,0.01307927912378847
1984-01-12,0.01718732818044612
1984-01-13,0.020519336876257777
1984-01-14,0.021664609714299506
1984-01-15,0.01824069746054494
1984-01-16,0.008393665876019085
1984-01-17,-0.007128104691351181
1984-01-18,-0.02402031908907393
1984-01-19,-0.03587524488152144
1984-01-20,-0.03747333099321979
1984-01-21,-0.027768464503060822
1984-01-22,-0.010505029034039298
1984-01-23,0.007916331997376347
1984-01-24,0.021748949964108723
1984-01-25,0.028191162398058318
1984-01-26,0.02757101767907134
1984-01-27,0.02203426095006526
1984-01-28,0.014067345426265641
1984-01-29,0.005625820104159937
1984-01-30,-0.002113406531007394
1984-01-31,-0.008583017614673505
1984-02-01,-0.013469595237006188
1984-02-02,-0.016428924749585645
1984-02-03,-0.017082588253159798
1984-02-04,-0.015278566688868123
1984-02-05,-0.011369373692039603
1984-02-06,-0.006187229581366637
1984-02-07,-0.0006041086811801009
1984-02-08,0.005013994196463594
1984-02-09,0.010859392944752364
1984-02-10,0.017018515010359784
1984-02-11,0.022536154005022253
1984-02-12,0.025025402241167966
1984-02-13,0.021488950557653246
1984-02-14,0.010200153970285576
1984-02-15,-0.007287481403369618
1984-02-16,-0.025626208470769487
1984-02-17,-0.0376739153267066
1984-02-18,-0.0381853428382346
1984-02-19,-0.026857114884941885
1984-02-20,-0.008544648602596686
1984-02-21,0.009547021490841598
1984-02-22,0.021708586076079037
1984-02-23,0.026064327962227476
1984-02-24,0.024185284701168586
1984-02-25,0.01895680844624981
1984-02-26,0.012658295461154103
1984-02-27,0.0063294575636997025
1984-02-28,0.00018824150646600904
1984-02-29,-0.005697133269738632
1984-03-01,-0.010986068749794986
1984-03-02,-0.01500072518507887
1984-03-03,-0.016983351769413926
1984-03-04,-0.016502261123724733
1984-03-05,-0.013706915239871867
1984-03-06,-0.009218585758298639
1984-03-07,-0.003695782276011767
1984-03-08,0.002580355611953238
1984-03-09,0.00961454173407645
1984-03-10,0.017012924504924403
1984-03-11,0.023221843094115596
1984-03-12,0.025544180551422598
1984-03-13,0.021250452254682976
1984-03-14,0.0093814285779772
1984-03-15,-0.00779524878573284
1984-03-16,-0.02483793253640375
1984-03-17,-0.03522572913356327
1984-03-18,-0.03467991691700808
1984-03-19,-0.02364236595669042
1984-03-20,-0.007067358406034702
1984-03-21,0.00844661413921408
1984-03-22,0.018217809425508987
1984-03-23,0.021334636199541207
1984-03-24,0.019832933309073677
1984-03-25,0.01635260416757758
1984-03-26,0.012333155847047106
1984-03-27,0.007864149796404348
1984-03-28,0.0026440727671372954
1984-03-29,-0.0031913875059694807
1984-03-30,-0.008939781037456915
1984-03-31,-0.013646815709766705
1984-04-01,-0.016476656274047333
1984-04-02,-0.016952488570958484
1984-04-03,-0.01502284934256991
1984-04-04,-0.010984690037759063
1984-04-05,-0.005306437133267669
1984-04-06,0.0015311457637740694
1984-04-07,0.008982584327903631
1984-04-08,0.016112749653880532
1984-04-09,0.021282314199558033
1984-04-10,0.022342396876427098
1984-04-11,0.017556116131735994
1984-04-12,0.006844597295161674
1984-04-13,-0.0074364315988134574
1984-04-14,-0.02084402614555081
1984-04-15,-0.02852826723487382
1984-04-16,-0.02759799408700053
1984-04-17,-0.018790713911144275
1984-04-18,-0.006103825790581138
1984-04-19,0.0054927109728550375
1984-04-20,0.012752393468153848
1984-04-21,0.015375724280521403
1984-04-22,0.015086985108518823
1984-04-23,0.01368318765666082
1984-04-24,0.011700275234566605
1984-04-25,0.008663855976871837
1984-04-26,0.004214062770380396
1984-04-27,-0.0012117838242497892
1984-04-28,-0.006621470588343381
1984-04-29,-0.011095703725911517
1984-04-30,-0.014082152587219994
1984-05-01,-0.015266322577846993
1984-05-02,-0.014394713918902869
1984-05-03,-0.011313530625746608
1984-05-04,-0.0061980505391216155
1984-05-05,0.00029287332715817693
1984-05-06,0.007096592572348272
1984-05-07,0.01294811768532309
1984-05-08,0.016535986415074654
1984-05-09,0.016675904659452002
1984-05-10,0.01269550033873497
1984-05-11,0.004965996786854919
1984-05-12,-0.0047757529394844385
1984-05-13,-0.013702828080015385
1984-05-14,-0.01886756705274102
1984-05-15,-0.0185474576761912
1984-05-16,-0.013229708012113163
1984-05-17,-0.005409264210778207
1984-05-18,0.0018561611870867324
1984-05-19,0.006641799244186731
1984-05-20,0.008868002189983876
1984-05-21,0.009620934022101348
1984-05-22,0.009820412160679663
1984-05-23,0.009443223531908192
1984-05-24,0.007883428611786633
1984-05-25,0.004896213144189407
1984-05-26,0.0010352891186647707
1984-05-27,-0.00282179075052059
1984-05-28,-0.006177952419332169
1984-05-29,-0.009015031076435701
1984-05-30,-0.011275177093195416
1984-05-31,-0.01241079181172502
1984-06-01,-0.011581976676950866
1984-06-02,-0.008337728847082001
1984-06-03,-0.0031439537300284315
1984-06-04,0.0027118618398573346
1984-06-05,0.007754261773784993
1984-06-06,0.010905791963886552
1984-06-07,0.01163495292142204
1984-06-08,0.009838209607997273
1984-06-09,0.005820624090806807
1984-06-10,0.00042453818593209705
1984-06-11,-0.004967397797394528
1984-06-12,-0.008783137381732064
1984-06-13,-0.009923425248998141
1984-06-14,-0.008363789346380527
1984-06-15,-0.005191440905274548
1984-06-16,-0.001903516468532933
1984-06-17,0.0005391537692699689
1984-06-18,0.002128652042191375
1984-06-19,0.003408155091859192
1984-06-20,0.004714556263652134
1984-06-21,0.005790448037573573
1984-06-22,0.00608925525000055
1984-06-23,0.0053960782532475075
1984-06-24,0.0040473121372014
1984-06-25,0.0024483049936687555
1984-06-26,0.00047614115714677955
1984-06-27,-0.0024226583513057495
1984-06-28,-0.006400462294671454
1984-06-29,-0.010529038222777044
1984-06-30,-0.013070354135137338
1984-07-01,-0.012576045430700017
1984-07-02,-0.008895214164677189
1984-07-03,-0.0032786320761778224
1984-07-04,0.0024686879303174153
1984-07-05,0.0069767977686439565
1984-07-06,0.009660073373452857
1984-07-07,0.010416651186989477
1984-07-08,0.009302488979327788
1984-07-09,0.0065640430720596415
1984-07-10,0.002844133409203919
1984-07-11,-0.0008878866076549157
1984-07-12,-0.0037070849308937586
1984-07-13,-0.005194272893986347
1984-07-14,-0.005570024456054874
1984-07-15,-0.005363325946872929
1984-07-16,-0.0048928711144138335
1984-07-17,-0.0040472289412205155
1984-07-18,-0.0025551702505743636
1984-07-19,-0.00040941250877335467
1984-07-20,0.002002467784282027
1984-07-21,0.0041628268356813216
1984-07-22,0.005802760736729991
1984-07-23,0.006958412777982395
1984-07-24,0.007535048362807928
1984-07-25,0.0068484835911609985
1984-07-26,0.0038591368196076426
1984-07-27,-0.001815591745690252
1984-07-28,-0.008971811298044969
1984-07-29,-0.015014818589623035
1984-07-30,-0.01735579860636618
1984-07-31,-0.014958770609311571
1984-08-01,-0.008859118135152541
1984-08-02,-0.001335613542866219
1984-08-03,0.005472587793422114
1984-08-04,0.010365623957244927
1984-08-05,0.0129729072762648
1984-08-06,0.013269220788642974
1984-08-07,0.011451710059613854
1984-08-08,0.008059780096830877
1984-08-09,0.003968323361531917
1984-08-10,3.623689300039553e-05
1984-08-11,-0.0032518446823767352
1984-08-12,-0.005814035214262024
1984-08-13,-0.007691771899682634
1984-08-14,-0.00873930687008091
1984-08-15,-0.008617723173395637
1984-08-16,-0.00712624225651948
1984-08-17,-0.004491049261514225
1984-08-18,-0.001268120221905591
1984-08-19,0.002032860669382341
1984-08-20,0.005218211577901574
1984-08-21,0.008267709293808592
1984-08-22,0.010814010408646234
1984-08-23,0.01171992402019545
1984-08-24,0.009402242293162602
1984-08-25,0.0030261834284772485
1984-08-26,-0.006256715017835435
1984-08-27,-0.01526948637000577
1984-08-28,-0.020353246687389085
1984-08-29,-0.01944162239038157
1984-08-30,-0.013156346393808962
1984-08-31,-0.004151678318809407
1984-09-01,0.004568611215433261
1984-09-02,0.011056838370950667
1984-09-03,0.014671664257148692
1984-09-04,0.015551294105412226
1984-09-05,0.014128021653315103
1984-09-06,0.011043772488262245
1984-09-07,0.007088598276774004
1984-09-08,0.0029241953083420946
1984-09-09,-0.0011228228155603602
1984-09-10,-0.004944264682799851
1984-09-11,-0.00830212273966015
1984-09-12,-0.01065982362546134
1984-09-13,-0.011418718089979074
1984-09-14,-0.010372155921197728
1984-09-15,-0.007910928136530286
1984-09-16,-0.0047011656060318915
1984-09-17,-0.0011225824081589765
1984-09-18,0.002944471852892402
1984-09-19,0.007676499857980311
1984-09-20,0.012537380240627805
1984-09-21,0.01583624983701005
1984-09-22,0.01522552174944667
1984-09-23,0.009186991363098862
1984-09-24,-0.0014033825364700113
1984-09-25,-0.012998392576120524
1984-09-26,-0.020994062669294048
1984-09-27,-0.022281661847818535
1984-09-28,-0.016884096408102192
1984-09-29,-0.00756881901606836
1984-09-30,0.002075184823675806
1984-10-01,0.009534742749086417
1984-10-02,0.013997490831349475
1984-10-03,0.015756823612290888
1984-10-04,0.015385833229558847
1984-10-05,0.013401251863344897
1984-10-06,0.010274742519287382
1984-10-07,0.00638986153565687
1984-10-08,0.001962247207704724
1984-10-09,-0.0028171303248734764
1984-10-10,-0.00749221152030094
1984-10-11,-0.011275603522492739
1984-10-12,-0.013385112237400456
1984-10-13,-0.013519958209476456
1984-10-14,-0.011981049798202748
1984-10-15,-0.009253831390192719
1984-10-16,-0.005422694781839085
1984-10-17,-8.688748038629748e-05
1984-10-18,0.006939523376112755
1984-10-19,0.01467536818979063
1984-10-20,0.020649086004673998
1984-10-21,0.021738557532845985
1984-10-22,0.015949347552933903
1984-10-23,0.004112647006567993
1984-10-24,-0.009839485438468373
1984-10-25,-0.02061156679764618
1984-10-26,-0.02434875154569827
1984-10-27,-0.02057073291786816
1984-10-28,-0.011921072319027259
1984-10-29,-0.0021563017697632677
1984-10-30,0.0059829576241030415
1984-10-31,0.011573893224495766
1984-11-01,0.014867685594104757
1984-11-02,0.016264505913732494
1984-11-03,0.01589075861324246
1984-11-04,0.013811185924035399
1984-11-05,0.010250240970318429
1984-11-06,0.005526072607831073
1984-11-07,-2.1235183774078365e-05
1984-11-08,-0.005909595519327547
1984-11-09,-0.011380612610711527
1984-11-10,-0.015541673855637659
1984-11-11,-0.017681859815561484
1984-11-12,-0.01746633284247202
1984-11-13,-0.014797422186615056
1984-11-14,-0.009546157929521355
1984-11-15,-0.001617079514486661
1984-11-16,0.00844141781821029
1984-11-17,0.01874872223745749
1984-11-18,0.02614035712841949
1984-11-19,0.027316049540891552
1984-11-20,0.020620328266146095
1984-11-21,0.0074081831984322
1984-11-22,-0.00803454715631107
1984-11-23,-0.02031769283317374
1984-11-24,-0.025585073625247826
1984-11-25,-0.023252637901971237
1984-11-26,-0.01571443756277543
1984-11-27,-0.00643761582959991
1984-11-28,0.0020034841953184717
1984-11-29,0.008633298556073036
1984-11-30,0.013460446442540491
1984-12-01,0.016524823907427082
1984-12-02,0.01758364380803866
1984-12-03,0.016483777260337184
1984-12-04,0.013475063699435968
1984-12-05,0.008984947090005996
1984-12-06,0.003249728178972786
1984-12-07,-0.0036156990477505444
1984-12-08,-0.011145084087802515
1984-12-09,-0.01815727927948781
1984-12-10,-0.022936278014446226
1984-12-11,-0.023868435612023287
1984-12-12,-0.020078826612224893
1984-12-13,-0.011736039080313407
1984-12-14,-4.028879909712587e-05
1984-12-15,0.012875498495477039
1984-12-16,0.024094329165390217
1984-12-17,0.030444373600373942
1984-12-18,0.0295609544636523
1984-12-19,0.021069264230463725
1984-12-20,0.007180136899905894
1984-12-21,-0.007887433238007802
1984-12-22,-0.019565278485318496
1984-12-23,-0.02486535933706047
1984-12-24,-0.023493680824414224
1984-12-25,-0.017431136050258717
1984-12-26,-0.00940380506333099
1984-12-27,-0.0014622250785670254
1984-12-28,0.005460489860741011
1984-12-29,0.011083703169137074
1984-12-30,0.015155981178969732
1984-12-31,0.017333805528410632
1985-01-01,0.017497585274794676
1985-01-02,0.015875254383274275
1985-01-03,0.012627910618739144
1985-01-04,0.007399659309304155
1985-01-05,-0.00038520073765230717
1985-01-06,-0.010471827040547832
1985-01-07,-0.020929890584398897
1985-01-08,-0.028462149226181246
1985-01-09,-0.029876049268579313
1985-01-10,-0.023777779184386883
1985-01-11,-0.011375563933181121
1985-01-12,0.004043290085025449
1985-01-13,0.018457986196320556
1985-01-14,0.028378550457509515
1985-01-15,0.031624483423980644
1985-01-16,0.027702309657978222
1985-01-17,0.017876696759915114
1985-01-18,0.004888119751288225
1985-01-19,-0.007852390476813723
1985-01-20,-0.017324188088602286
1985-01-21,-0.02184564039194779
1985-01-22,-0.021431784272965604
1985-01-23,-0.017379430158598875
1985-01-24,-0.011369976140309735
1985-01-25,-0.004742474423830509
1985-01-26,0.0016878114840899172
1985-01-27,0.007421134014226757
1985-01-28,0.012086733324629664
1985-01-29,0.015451942669008107
1985-01-30,0.017466011003644477
1985-01-31,0.01805531098338928
1985-02-01,0.016655790305919
1985-02-02,0.012040122258676617
1985-02-03,0.0030754563993564223
1985-02-04,-0.009769050883451097
1985-02-05,-0.023427841676954355
1985-02-06,-0.03297249991400787
1985-02-07,-0.034010373925773864
1985-02-08,-0.025229952705158976
1985-02-09,-0.009322253026736204
1985-02-10,0.008360597190691273
1985-02-11,0.02243245185188436
1985-02-12,0.02963756637145788
1985-02-13,0.029439140063469805
1985-02-14,0.023311278554013187
1985-02-15,0.013661293167806912
1985-02-16,0.002981607324559444
1985-02-17,-0.006648981712238993
1985-02-18,-0.013820886224029438
1985-02-19,-0.017867612523004155
1985-02-20,-0.018775039432854506
1985-02-21,-0.016980707314247084
1985-02-22,-0.013143895743378022
1985-02-23,-0.007985555079440945
1985-02-24,-0.0022325719720397833
1985-02-25,0.003465335826972572
1985-02-26,0.008689936308388485
1985-02-27,0.013297472587589178
1985-02-28,0.01717575885075205
1985-03-01,0.01976974518069369
1985-03-02,0.01974694034288048
1985-03-03,0.01527821910552307
1985-03-04,0.00518265474337893
1985-03-05,-0.009497966569512175
1985-03-06,-0.024739263405108822
1985-03-07,-0.03473191063720699
1985-03-08,-0.03479639358797829
1985-03-09,-0.0241980139375404
1985-03-10,-0.006832599735170882
1985-03-11,0.010814748167707186
1985-03-12,0.023067431904526214
1985-03-13,0.02751120405508288
1985-03-14,0.025122454982282664
1985-03-15,0.018602928408877544
1985-03-16,0.010544883589418816
1985-03-17,0.002581087745457651
1985-03-18,-0.004499910429159692
1985-03-19,-0.010297702431951092
1985-03-20,-0.014468182136235639
1985-03-21,-0.016644449548274796
1985-03-22,-0.016562282090301878
1985-03-23,-0.014251043605096247
1985-03-24,-0.010126217764288606
1985-03-25,-0.0049044139383197525
1985-03-26,0.0006705714476872663
1985-03-27,0.00613104192090774
1985-03-28,0.0113216685575874
1985-03-29,0.01601489650989483
1985-03-30,0.019363997720074164
1985-03-31,0.01974270489723565
1985-04-01,0.015314632701996789
1985-04-02,0.005254243226180604
1985-04-03,-0.008969903634737585
1985-04-04,-0.023212046979030218
1985-04-05,-0.03198560157137174
1985-04-06,-0.031222105333641687
1985-04-07,-0.020775031582944695
1985-04-08,-0.004800414511821355
1985-04-09,0.010467614147351853
1985-04-10,0.02008848661384579
1985-04-11,0.02260955982183405
1985-04-12,0.019783231007980955
1985-04-13,0.01447723485159985
1985-04-14,0.008711191572677903
1985-04-15,0.003139236878764431
1985-04-16,-0.0022493542795636984
1985-04-17,-0.007320386153858614
1985-04-18,-0.011540532401123649
1985-04-19,-0.014210102205690254
1985-04-20,-0.014831587497029427
1985-04-21,-0.013341124140311638
1985-04-22,-0.010115439800066036
1985-04-23,-0.005804394857658984
1985-04-24,-0.0010513024103274184
1985-04-25,0.0037278801662462037
1985-04-26,0.008361884568491794
1985-04-27,0.012595514721451928
1985-04-28,0.015657331711492084
1985-04-29,0.016172503822080683
1985-04-30,0.012702597749553566
1985-05-01,0.004732447181689862
1985-05-02,-0.006442814499779009
1985-05-03,-0.01754172899510129
1985-05-04,-0.024348526591332353
1985-05-05,-0.023799854388767788
1985-05-06,-0.01587528114124486
1985-05-07,-0.003885748188969734
1985-05-08,0.007327049781705047
1985-05-09,0.014117472017600366
1985-05-10,0.015714208910926734
1985-05-11,0.013801051473820339
1985-05-12,0.010623495996066457
1985-05-13,0.007352702888631241
1985-05-14,0.003931387377474047
1985-05-15,4.475786540806872e-05
1985-05-16,-0.004060691851769537
1985-05-17,-0.007625563165418787
1985-05-18,-0.009943961395887149
1985-05-19,-0.010762018397572631
1985-05-20,-0.010241891574467678
1985-05-21,-0.008700932482211718
1985-05-22,-0.006405905327481102
1985-05-23,-0.0035316678388413285
1985-05-24,-0.00021551323385625548
1985-05-25,0.0033835738866854065
1985-05-26,0.0069807632257161455
1985-05-27,0.009981273513507824
1985-05-28,0.011415167990855957
1985-05-29,0.010227359497582675
1985-05-30,0.005882116168945055
1985-05-31,-0.0010223393055373558
1985-06-01,-0.008556934084001882
1985-06-02,-0.013991758725826094
1985-06-03,-0.01506514336715397
1985-06-04,-0.011344928779919028
1985-06-05,-0.0046405205091201085
1985-06-06,0.002050778520078606
1985-06-07,0.006376747271219158
1985-06-08,0.007839909620632706
1985-06-09,0.007531883736494378
1985-06-10,0.006786533909009833
1985-06-11,0.006039524895640323
1985-06-12,0.004861480237626187
1985-06-13,0.002859543678655765
1985-06-14,0.00031955494555024194
1985-06-15,-0.0020546244784506013
1985-06-16,-0.0038613820419619847
1985-06-17,-0.005263583003187755
1985-06-18,-0.006606988518464127
1985-06-19,-0.007880302225595793
1985-06-20,-0.00858007887079718
1985-06-21,-0.008070341597201372
1985-06-22,-0.0060524945205088256
1985-06-23,-0.002741203812838197
1985-06-24,0.0013027535548695475
1985-06-25,0.005373487058267938
1985-06-26,0.008652621300617636
1985-06-27,0.01022811591930887
1985-06-28,0.009355822948967743
1985-06-29,0.005897976045889184
1985-06-30,0.0006759775283475938
1985-07-01,-0.0046069167353763206
1985-07-02,-0.008068967137619709
1985-07-03,-0.008657775875166213
1985-07-04,-0.006753946777359142
1985-07-05,-0.0038097275830818564
1985-07-06,-0.0012388005516066718
1985-07-07,0.0004822538958068658
1985-07-08,0.0017856468653174838
1985-07-09,0.0032269196762684366
1985-07-10,0.004768526356783706
1985-07-11,0.005814972477408138
1985-07-12,0.005891391145124196
1985-07-13,0.005114464781894308
1985-07-14,0.0038936564168414074
1985-07-15,0.0022820555478542774
1985-07-16,-0.00018140248650111898
1985-07-17,-0.003853929734543365
1985-07-18,-0.008250797630062116
1985-07-19,-0.011995049858446799
1985-07-20,-0.013549652181940793
1985-07-21,-0.012124563300410647
1985-07-22,-0.008046602460011277
1985-07-23,-0.0024003754821680864
1985-07-24,0.0035985961746320843
1985-07-25,0.008896595872327924
1985-07-26,0.01252961143667261
1985-07-27,0.013630223546560677
1985-07-28,0.011742643706399545
1985-07-29,0.007240156416134625
1985-07-30,0.0014296058906078542
1985-07-31,-0.00391771313211003
1985-08-01,-0.007398272504164795
1985-08-02,-0.008618578938198592
1985-08-03,-0.008149169390182396
1985-08-04,-0.006826063960331311
1985-08-05,-0.005070537811624371
1985-08-06,-0.002811025775000873
1985-08-07,5.202372261087334e-05
1985-08-08,0.003197591928622949
1985-08-09,0.005939339356027175
1985-08-10,0.007713156023600019
1985-08-11,0.008441568120814093
1985-08-12,0.008290900102245828
1985-08-13,0.007073593082822012
1985-08-14,0.004106914512659469
1985-08-15,-0.0010874755438571582
1985-08-16,-0.007842585251568954
1985-08-17,-0.014173028700198946
1985-08-18,-0.01767935797948787
1985-08-19,-0.016885108843191037
1985-08-20,-0.011986170427655235
1985-08-21,-0.004546213521671817
1985-08-22,0.0034602988281691124
1985-08-23,0.010392785116776713
1985-08-24,0.015083544452251104
1985-08-25,0.016744962580577758
1985-08-26,0.015094357952022857
1985-08-27,0.010633177658528217
1985-08-28,0.004648740715532641
1985-08-29,-0.0012533099538586691
1985-08-30,-0.005828179142836891
1985-08-31,-0.008621310363589681
1985-09-01,-0.009847862334303167
1985-09-02,-0.009874397233012193
1985-09-03,-0.008802147876252367
1985-09-04,-0.006548952208357371
1985-09-05,-0.0032390691779704763
1985-09-06,0.0005834073006964104
1985-09-07,0.004171172471869031
1985-09-08,0.00703811734428025
1985-09-09,0.009172350966660149
1985-09-10,0.010673064079879016
1985-09-11,0.01108282851811594
1985-09-12,0.009205460612506988
1985-09-13,0.003943248147593337
1985-09-14,-0.004372808414160156
1985-09-15,-0.013416449961181706
1985-09-16,-0.019772845577155584
1985-09-17,-0.020790539742822
1985-09-18,-0.016030247205946216
1985-09-19,-0.007292778380611179
1985-09-20,0.002550363592270805
1985-09-21,0.010960938719236034
1985-09-22,0.01638955669876636
1985-09-23,0.01825044405840589
1985-09-24,0.016715316449381446
1985-09-25,0.012616863354860121
1985-09-26,0.007225666675568419
1985-09-27,0.0017744621073887805
1985-09-28,-0.0029801478175561827
1985-09-29,-0.006817743909983719
1985-09-30,-0.009720169345780322
1985-10-01,-0.011490283248555846
1985-10-02,-0.011724131043192703
1985-10-03,-0.01017944307363613
1985-10-04,-0.007150140609986592
1985-10-05,-0.003388631792503364
1985-10-06,0.0004320366109714247
1985-10-07,0.004189551014137518
1985-10-08,0.008201625869452753
1985-10-09,0.012493688951982579
1985-10-10,0.015983979382597557
1985-10-11,0.016444299450461487
1985-10-12,0.011732112162502547
1985-10-13,0.0016738630865162317
1985-10-14,-0.010933612819503141
1985-10-15,-0.02131418899043436
1985-10-16,-0.02524554733655453
1985-10-17,-0.021356369804983275
1985-10-18,-0.011621499627671584
1985-10-19,8.720298020246167e-05
1985-10-20,0.010158557881120057
1985-10-21,0.01658694863064872
1985-10-22,0.019013327048931206
1985-10-23,0.018081792348448603
1985-10-24,0.014837400638216569
1985-10-25,0.010345087138258597
1985-10-26,0.0053832264476914304
1985-10-27,0.00030955051017323804
1985-10-28,-0.004722813865560689
1985-10-29,-0.00936517892720129
1985-10-30,-0.012898733721276154
1985-10-31,-0.014533307890107983
1985-11-01,-0.01395018384266087
1985-11-02,-0.011560998533986616
1985-11-03,-0.008130216865974026
1985-11-04,-0.0040374833648593
1985-11-05,0.0010640641419464591
1985-11-06,0.007704564247458405
1985-11-07,0.015479300424659665
1985-11-08,0.022261939365224703
1985-11-09,0.0246167776168474
1985-11-10,0.019603678077221603
1985-11-11,0.00703194418592309
1985-11-12,-0.009436908903935093
1985-11-13,-0.023635499154712327
1985-11-14,-0.030048851083468303
1985-11-15,-0.026727735193624175
1985-11-16,-0.01600603576296031
1985-11-17,-0.002672977331991126
1985-11-18,0.008829746694827395
1985-11-19,0.01622358698441648
1985-11-20,0.019408622734020872
1985-11-21,0.019348570027875142
1985-11-22,0.01706777907737254
1985-11-23,0.013290814789650779
1985-11-24,0.008457405515383584
1985-11-25,0.002845863318087364
1985-11-26,-0.003225128843421257
1985-11-27,-0.00915806084815666
1985-11-28,-0.014041929669247874
1985-11-29,-0.016990431481463675
1985-11-30,-0.017592246586109167
1985-12-01,-0.016029392326121352
1985-12-02,-0.012686098826634183
1985-12-03,-0.007578227899474258
1985-12-04,-0.0002760273573997873
1985-12-05,0.009332813795212546
1985-12-06,0.01993626371398223
1985-12-07,0.028381397774893333
1985-12-08,0.030648341004409555
1985-12-09,0.023956656596992046
1985-12-10,0.008887561624180007
1985-12-11,-0.009982273533930872
